isbn,id,authors,timestamp,publisher,title,cover,series,tags,languages
"","428","Чарльз Диккенс","2018-03-19T12:16:07+03:00","","Жизнь Дэвида Копперфилда, рассказанная им самим. Книга 2","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Zhizn' Devida Koppierfilda, rasskaz (428)\cover.jpg","","prose_classic","rus"
"","431","Чарльз Диккенс","2018-03-19T12:18:02+03:00","Государственное издательство Художественной литературы","Холодный дом","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Kholodnyi dom (431)\cover.jpg","","prose_classic","rus"
"","432","Чарльз Диккенс","2018-03-19T12:18:23+03:00","","Повесть о двух городах","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Poviest' o dvukh ghorodakh (432)\cover.jpg","","prose_classic","rus"
"","433","Чарльз Диккенс","2018-03-19T12:18:43+03:00","Государственное издательство Художественной литературы","Большие надежды","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Bol'shiie nadiezhdy (433)\cover.jpg","","prose_classic","rus"
"","436","Чарльз Диккенс","2018-03-19T12:19:16+03:00","Государственное издательство Художественной литературы","Наш общий друг. Том 1","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Nash obshchii drugh. Tom 1 (436)\cover.jpg","","prose_classic","rus"
"","437","Чарльз Диккенс","2018-03-19T12:19:36+03:00","Государственное издательство Художественной литературы","Наш общий друг. Том 2","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Nash obshchii drugh. Tom 2 (437)\cover.jpg","","prose_classic","rus"
"","438","Чарльз Диккенс","2018-03-19T12:20:17+03:00","Государственное издательство Художественной литературы","Тайна Эдвина Друда","T:\ports\PortableApps\Calibre Portable\Calibre Library\Charl'z Dikkiens\Taina Edvina Druda (438)\cover.jpg","","prose_classic","rus"
"978-5-699-41441-3","439","Норман Дойдж","2018-03-19T12:30:52+03:00","Эксмо","Пластичность мозга","T:\ports\PortableApps\Calibre Portable\Calibre Library\Norman Doidzh\Plastichnost' mozgha (439)\cover.jpg","Мозговой штурм","sci_psychology, sci_medicine","rus"
"5-8189-0651-5","440","Сад Маркиз Де","2018-04-07T12:49:31+03:00","АСТ, АСТ Москва, Хранитель","Жюстина","T:\ports\PortableApps\Calibre Portable\Calibre Library\Sad Markiz Die\Zhiustina (440)\cover.jpg","Мировая классика","love","rus"
"5-8398-0011-2","441","Сад Маркиз Де","2018-04-07T12:49:37+03:00","","Жюльетта","T:\ports\PortableApps\Calibre Portable\Calibre Library\Sad Markiz Die\Zhiul'ietta (441)\cover.jpg","","love","rus"
"","442","Сэмюел Бекетт","2018-05-03T15:47:30+03:00","","В Ожидании Годо","","","performance","rus"
"","443","Сэмюэл Беккет","2018-05-03T15:47:31+03:00","","В ожидании Годо (Перевод. М. Богословской)","","","dramaturgy","rus"
"978-5-699-64427-8","444","Чайна Мьевиль","2018-05-07T16:12:25+03:00","ООО «Издательство „Эксмо“»","Город и город","T:\ports\PortableApps\Calibre Portable\Calibre Library\Chaina M'ievil'\Gorod i ghorod (444)\cover.jpg","New Fiction - Новая фантастика","sf_social","rus"
"978-5-699-56398-2","445","Чайна Мьевиль","2018-05-07T16:12:26+03:00","Эксмо, Домино","Кракен","T:\ports\PortableApps\Calibre Portable\Calibre Library\Chaina M'ievil'\Krakien (445)\cover.jpg","Новая фантастика","sf_detective, sf_horror","rus"
"","446","АлексейНиколаевичТолстой","2018-05-11T18:06:30+03:00","Государственное издательство Художественной литературы","Собрание сочинений в десяти томах. Том 9 ссв1т-9","T:\ports\PortableApps\Calibre Portable\Calibre Library\AlieksieiNikolaievichTolstoi\Sobraniie sochinienii v diesiati to (446)\cover.jpg","Собрание сочинений в 10 томах","prose_classic","rus"
"978-5-17-097545-7","447","Алексей Константинович Толстой","2018-05-11T18:08:38+03:00","АСТ","Драматическая трилогия","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksiei Konstantinovich Tolstoi\Dramatichieskaia triloghiia (447)\cover.jpg","Драматическая трилогия","prose_rus_classic, tragedy","rus"
"978-5-04-095823-8","449","Бетти Смит","2019-03-04T11:35:25+03:00","","Дерево растёт в Бруклине","T:\ports\PortableApps\Calibre Portable\Calibre Library\Bietti Smit\Dierievo rastiot v Bruklinie (449)\cover.jpg","","foreign_prose, literature_20","rus"
"978-5-04-098435-0","451","Виктор Олегович Пелевин","2019-03-04T11:38:13+03:00","","Тайные виды на гору Фудзи","T:\ports\PortableApps\Calibre Portable\Calibre Library\Viktor Olieghovich Pielievin\Tainyie vidy na ghoru Fudzi (451)\cover.jpg","Единственный и неповторимый. Виктор Пелевин","prose_contemporary","rus"
"978-5-699-76178-4","452","Джаннетт Уоллс","2019-03-04T11:38:28+03:00","Эксмо","Замок из стекла","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhanniett Uolls\Zamok iz stiekla (452)\cover.jpg","Проект TRUESTORY. Книги, которые вдохновляют","nonf_biography, nonf_publicism, prose_contemporary","rus"
"978-5-699-37865-4","453","Маркус Зузак","2019-03-04T11:38:36+03:00","М.: Эксмо, СПб.: Домино","Книжный вор","T:\ports\PortableApps\Calibre Portable\Calibre Library\Markus Zuzak\Knizhnyi vor (453)\cover.jpg","Интеллектуальный бестселлер","prose_contemporary","rus"
"5-699-18752-9","454","Кадзуо Исигуро","2019-03-04T11:38:44+03:00","Эксмо","Не отпускай меня","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kadzuo Isighuro\Nie otpuskai mienia (454)\cover.jpg","Интеллектуальный бестселлер","prose_contemporary","rus"
"978-5-699-92141-6","455","Харуки Мураками","2019-03-04T11:38:53+03:00","Э","Мужчины без женщин (сборник)","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kharuki Murakami\Muzhchiny biez zhienshchin (sbornik (455)\cover.jpg","Мураками-мания","foreign_contemporary","rus"
"5-699-03832-9","456","Харуки Мураками","2019-03-04T11:39:32+03:00","Эксмо","Норвежский лес","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kharuki Murakami\Norviezhskii lies (456)\cover.jpg","","prose_contemporary","rus"
"","457","Курт Воннегут","2019-03-04T13:50:07+03:00","Ставропольское книжное издательство","Бойня номер пять, или Крестовый поход детей","T:\ports\PortableApps\Calibre Portable\Calibre Library\Kurt Vonnieghut\Boinia nomier piat', ili Kriestovyi (457)\cover.jpg","","prose_contemporary","rus"
"","458","Нил Гейман","2019-03-20T16:41:03+03:00","","Коралайн","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nil Gieiman\Koralain (458)\cover.jpg","","child_sf, child_prose, thriller","rus"
"","459","Нил Гейман","2019-03-20T16:41:03+03:00","","Как знакомиться с девушками на вечеринках","","","sf_social","rus"
"5-17-033864-3","460","Neil Gaiman","2019-03-20T16:41:04+03:00","АСТ","Звездная пыль","T:\ports\PortableApps\Calibre Portable\Calibre Library\Neil Gaiman\Zviezdnaia pyl' (460)\cover.jpg","","sf_fantasy","rus"
"","461","Нил Гейман","2019-03-20T16:41:04+03:00","","Корица","","","sf","rus"
"5-17-031959-2","462","Нил Гейман","2019-03-20T16:41:04+03:00","ACT","Задверье","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nil Gieiman\Zadvier'ie (462)\cover.jpg","","sf","rus"
"5-17-026907-2","463","Neil Gaiman","2019-03-20T16:41:04+03:00","АСТ, Люкс","Дым и зеркала","T:\ports\PortableApps\Calibre Portable\Calibre Library\Neil Gaiman\Dym i zierkala (463)\cover.jpg","Альтернатива. Фантастика","sf_fantasy","rus"
"","464","Terry David John Pratchett & Neil Gaiman","2019-03-20T16:41:04+03:00","","Добрые предзнаменования (пер. В.Филиппов)","T:\ports\PortableApps\Calibre Portable\Calibre Library\Terry David John Pratchett\Dobryie priedznamienovaniia (pier. (464)\cover.jpg","Collaborations","sf_humor","rus"
"","465","Neil Gaiman","2019-03-20T16:41:04+03:00","","Дело сорока семи сорок","","","sf_humor, sf_fantasy","rus"
"5-17-037493-3","466","Neil Gaiman","2019-03-20T16:41:04+03:00","АСТ, АСТ Москва, Хранитель","Дети Ананси","T:\ports\PortableApps\Calibre Portable\Calibre Library\Neil Gaiman\Dieti Anansi (466)\cover.jpg","","sf_fantasy","rus"
"","467","Нил Гейман","2019-03-20T16:41:04+03:00","","Вампирье Таро - Пятнадцать карт из Старшего Аркана","","","sf","rus"
"","468","Нил Гейман","2019-03-20T16:41:04+03:00","","ЭТЮД В ИЗУМРУДНЫХ ТОНАХ","","","sf_history, sf_detective","rus"
"978-5-17-045345-0","469","Нил Ричард Гейман","2019-03-20T16:41:04+03:00","АСТ, АСТ Москва, Хранитель","Хрупкие вещи","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nil Richard Gieiman\Khrupkiie vieshchi (469)\cover.jpg","","sf_fantasy, sf_social","rus"
"","470","Нил Гейман","2019-03-20T16:41:04+03:00","","Сувениры и сокровища: история одной любви","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nil Gieiman\Suvieniry i sokrovishcha_ istoriia (470)\cover.jpg","","sf_horror","rus"
"","471","Neil Gaiman","2019-03-20T16:41:05+03:00","ООО «Издательство АСТ»; ЗАО НПП «Ермак»","Американские боги (пер. А.А.Комаринец)","T:\ports\PortableApps\Calibre Portable\Calibre Library\Neil Gaiman\Amierikanskiie boghi (pier. A.A.Kom (471)\cover.jpg","Поколение XYZ","sf_fantasy","rus"
"5-352-01339-1","472","Нил Гейман","2019-03-20T16:41:05+03:00","Азбука-классика","Страницы из дневника","","","sf_horror","rus"
"","473","Neil Gaiman","2019-03-20T16:41:05+03:00","","Специальное предложение","","","sf","rus"
"","474","Нил Гейман","2019-03-20T16:41:05+03:00","","Рыцарь и дама","","","sf","rus"
"","475","Neil Gaiman","2019-03-20T16:41:05+03:00","","Пятнадцать раскрашенных карт из колоды вампира","","","sf","rus"
"978-5-91181-394-9","476","Нил Гейман","2019-03-20T16:41:05+03:00","Издательский Дом «Азбука-классика»","Недозволенные невесты безликих невольников в безымянном доме ночью ужасного хотения","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nil Gieiman\Niedozvoliennyie nieviesty biezliki (476)\cover.jpg","","sf_humor","rus"
"","477","Нил Гейман","2019-03-20T16:41:05+03:00","","М - значит магия","","","sf_fantasy","rus"
"5-244-00261-9","478","Александр Львович Доброхотов","2019-03-20T16:45:44+03:00","Мысль","Данте Алигьери","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr L'vovich Dobrokhotov\Dantie Aligh'ieri (478)\cover.jpg","Мыслители прошлого","sci_philosophy, nonf_biography","rus"
"","479","Маргарет Этвуд","2019-06-23T16:15:45+03:00","Эксмо","Рассказ Служанки","T:\ports\PortableApps\Calibre Portable\Calibre Library\Marghariet Etvud\Rasskaz Sluzhanki (479)\cover.jpg","","sf_social, prose_contemporary","rus"
"978-5-9614-2011-1","480","Айн Рэнд","2019-06-27T16:13:12+03:00","Альпина Паблишерз","Источник","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ain Rend\Istochnik (480)\cover.jpg","","literature_20, foreign_prose","rus"
"5973900711","481","Джейн Джекобс","2019-06-27T16:14:47+03:00","Издательство «Европа»","Закат Америки","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhiein Dzhiekobs\Zakat Amieriki (481)\cover.jpg","Империи","economics, nonf_publicism, sci_politics","rus"
"","482","Ян Цзюньмин","2019-07-23T20:27:22+03:00","ООО Издательский дом ""София""","Корни китайского цигун. Секреты успешной практики","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ian Tsziun'min\Korni kitaiskogho tsighun. Siekriet (482)\cover.jpg","","","rus"
"","483","Ян Цзюньмин","2019-07-23T20:27:23+03:00","ООО Издательский дом ""София""","Цигун для здоровья и боевых искусств [полный практическмй курс]","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ian Tsziun'min\Tsighun dlia zdorov'ia i boievykh i (483)\cover.jpg","","","rus"
"","484","Ян Цзюньмин","2019-07-23T20:27:23+03:00","""София""","Секреты молодости. Цигун изменения мышц и сухожилий. Цигун промывания костного и головного мозга","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ian Tsziun'min\Siekriety molodosti. Tsighun izmien (484)\cover.jpg","","","rus"
"","485","Ян Цзюньмин","2019-07-23T20:27:23+03:00","""София""","Цигун для накопления энергии. Малая Циркуляция","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ian Tsziun'min\Tsighun dlia nakoplieniia enierghii (485)\cover.jpg","","","rus"
"978-5-9524-4574-1","486","Генрих Шлиман","2019-10-12T02:59:31+03:00","Центрполиграф","Илион. Город и страна троянцев. Том 1","T:\ports\PortableApps\Calibre Portable\Calibre Library\Gienrikh Shliman\Ilion. Gorod i strana troiantsiev. (486)\cover.jpg","Илион","sci_history","rus"
"978-5-9524-4621-2","487","Генрих Шлиман","2019-10-12T02:59:31+03:00","Центрполиграф","Троя","T:\ports\PortableApps\Calibre Portable\Calibre Library\Gienrikh Shliman\Troia (487)\cover.jpg","","sci_history","rus"
"978-5-9524-4575-8","488","Генрих Шлиман","2019-10-12T02:59:31+03:00","Центрполиграф","Илион. Город и страна троянцев. Том 2","T:\ports\PortableApps\Calibre Portable\Calibre Library\Gienrikh Shliman\Ilion. Gorod i strana troiantsiev. (488)\cover.jpg","","sci_history","rus"
"5-699-14335-1","490","Василий Ян","2019-10-26T18:12:50+03:00","Эксмо","Чингисхан","T:\ports\PortableApps\Calibre Portable\Calibre Library\Vasilii Ian\Chinghiskhan (490)\cover.jpg","Нашествие монголов","prose_history","rus"
"978-5-17-077547-7","493","Яна Вагнер","2019-11-22T02:04:13+03:00","АТС","Живые люди","T:\ports\PortableApps\Calibre Portable\Calibre Library\Iana Vaghnier\Zhivyie liudi (493)\cover.jpg","Вонгозеро","sf_social","rus"
"978-5-699-49296-1","494","Яна Вагнер","2019-11-22T02:04:14+03:00","Эксмо","Вонгозеро","T:\ports\PortableApps\Calibre Portable\Calibre Library\Iana Vaghnier\Vonghoziero (494)\cover.jpg","","thriller, sf_social","rus"
"5-17-032481-2","495","Андрей Николаевич Ланьков","2019-12-03T14:07:32+03:00","АСТ","Быть корейцем...","T:\ports\PortableApps\Calibre Portable\Calibre Library\Andriei Nikolaievich Lan'kov\Byt' korieitsiem__ (495)\cover.jpg","","nonf_publicism","rus"
"","496","Андрей Николаевич Ланьков","2019-12-03T14:07:32+03:00","","Естественная смерть корейского сталинизма","","","sci_politics, sci_history","rus"
"","497","Андрей Николаевич Ланьков","2019-12-03T14:07:32+03:00","","Август 1956 год. Кризис в Северной Корее","T:\ports\PortableApps\Calibre Portable\Calibre Library\Andriei Nikolaievich Lan'kov\Avghust 1956 ghod. Krizis v Sievier (497)\cover.jpg","","sci_history","rus"
"","498","Андрей Ланьков","2019-12-03T14:07:32+03:00","Сеульский вестник","Хаотические заметки корееведа","","","adv_geo","rus"
"","500","Андрей Николаевич Ланьков","2019-12-03T14:08:10+03:00","","Северная Корея: вчера и сегодня","T:\ports\PortableApps\Calibre Portable\Calibre Library\Andriei Nikolaievich Lan'kov\Sieviernaia Korieia_ vchiera i sieg (500)\cover.jpg","","sci_history","rus"
"978-5-17-112125-9","501","Олег Владимирович Кирьянов","2019-12-03T14:16:32+03:00","АСТ","Корея","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oliegh Vladimirovich Kir'ianov\Korieia (501)\cover.jpg","Культурный шок!","nonfiction, sci_history","rus"
"978-5-386-02215-0","502","Олег Владимирович Кирьянов","2019-12-03T14:16:32+03:00","РИПОЛ классик","Наблюдая за корейцами. Страна утренней свежести","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oliegh Vladimirovich Kir'ianov\Nabliudaia za korieitsami. Strana u (502)\cover.jpg","","adv_geo, nonfiction","rus"
"978-5-386-08381-6","503","Олег Владимирович Кирьянов","2019-12-03T14:16:32+03:00","РИПОЛ классик","Корея без вранья","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oliegh Vladimirovich Kir'ianov\Korieia biez vran'ia (503)\cover.jpg","Заграница без вранья","adv_geo, nonfiction","rus"
"978-5-386-05168-6","504","Олег Владимирович Кирьянов","2019-12-03T14:16:32+03:00","РИПОЛ классик","Корея и корейцы. О чем молчат путеводители","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oliegh Vladimirovich Kir'ianov\Korieia i korieitsy. O chiem molcha (504)\cover.jpg","Что там в голове у этих иностранцев?","adv_geo, nonfiction","rus"
"978-5-386-09968-8","506","Олег Владимирович Кирьянов","2019-12-03T14:24:43+03:00","ООО Группа Компаний «РИПОЛ классик»","Северная Корея","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oliegh Vladimirovich Kir'ianov\Sieviernaia Korieia (506)\cover.jpg","","adv_geo, sci_history, travel_notes","rus"
"978-5-386-09951-0","507","Олег Владимирович Кирьянов","2019-12-03T14:29:56+03:00","РИПОЛ классик","Южная Корея","T:\ports\PortableApps\Calibre Portable\Calibre Library\Oliegh Vladimirovich Kir'ianov\Iuzhnaia Korieia (507)\cover.jpg","","adv_geo, sci_history, travel_notes","rus"
"","508","Андрей Борисович Кобяков & Михаил Леонидович Хазин","2019-12-27T18:15:40+03:00","Вече","Закат империи доллара и конец «Pax Americana»","T:\ports\PortableApps\Calibre Portable\Calibre Library\Andriei Borisovich Kobiakov\Zakat impierii dollara i koniets __ (508)\cover.jpg","Новый ракурс","economics, nonf_publicism","rus"
"978-5-386-09312-9","509","Михаил Леонидович Хазин & Сергей Игоревич Щеглов","2019-12-27T18:15:40+03:00","Рипол-Классик","Лестница в небо. Диалоги о власти, карьере и мировой элите","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mikhail Lieonidovich Khazin\Liestnitsa v niebo. Dialoghi o vlas (509)\cover.jpg","PRO власть","sci_history, sci_politics","rus"
"5-7161-0113-5","510","Абдурахман Гаджиевич Юнусов","2019-12-27T23:43:27+03:00","Импэто","Эсперанто? Это просто! Учебник международного языка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Abdurakhman Gadzhiievich Iunusov\Espieranto_ Eto prosto! Uchiebnik m (510)\cover.jpg","","sci_linguistic","rus"
"","511","Борис Григорьевич Колкер","2019-12-27T23:43:27+03:00","","Учебник языка эсперанто. Основной курс","T:\ports\PortableApps\Calibre Portable\Calibre Library\Boris Grighor'ievich Kolkier\Uchiebnik iazyka espieranto. Osnovn (511)\cover.jpg","","ref_guide","rus"
"978-5-4467-1062-1","512","Варлам Тихонович Шаламов","2019-12-27T23:43:27+03:00","ФТМ","Эсперанто","T:\ports\PortableApps\Calibre Portable\Calibre Library\Varlam Tikhonovich Shalamov\Espieranto (512)\cover.jpg","Левый берег","prose_su_classics, story","rus"
"","513","Борис Кондратьев","2019-12-27T23:43:27+03:00","","Грамматика эсперанто","","","sci_linguistic","rus"
"","514","Мария С Абольская","2019-12-27T23:43:27+03:00","","Курс эсперанто","","","sci_linguistic","rus"
"","515","Владимир Иванович Карзин","2019-12-27T23:43:27+03:00","","Первые шаги в эсперанто: 30 уроков в стихах","","","sci_linguistic","rus"
"","516","Александр Иосифович Королевич","2019-12-27T23:43:27+03:00","","Книга об эсперанто","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Iosifovich Korolievich\Knigha ob espieranto (516)\cover.jpg","","sci_linguistic","rus"
"","517","Максим Солохин","2019-12-27T23:43:27+03:00","","1200 самых частотных слов языка Эсперанто.","","","sci_linguistic","rus"
"","518","Андрей Григорьевский","2019-12-27T23:43:27+03:00","","Эсперанто-русский учебный словарь","","","sci_linguistic","rus"
"","519","Владимир Григорьевич Гакаленко","2019-12-27T23:43:28+03:00","","Учебник эсперанто","","","sci_linguistic","rus"
"","520","Борис Григорьевич Колкер","2019-12-27T23:43:28+03:00","","Эсперанто - Частые Вопросы и Ответы","","","ref_guide","rus"
"","521","Борис Григорьевич Колкер","2019-12-27T23:43:28+03:00","","Учебник языка эсперанто","","","ref_guide","rus"
"978-5-9614-4520-6","522","Александр Пиперски","2019-12-27T23:43:28+03:00","Альпина нон-фикшн","Конструирование языков","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Pipierski\Konstruirovaniie iazykov (522)\cover.jpg","Библиотека ПостНауки","sci_linguistic","rus"
"","523","Борис Кондратьев","2019-12-27T23:43:28+03:00","","Большой эсперанто-русский словарь","T:\ports\PortableApps\Calibre Portable\Calibre Library\Boris Kondrat'iev\Bol'shoi espieranto-russkii slovar' (523)\cover.jpg","","sci_linguistic","rus"
"","524","Ивлин Во","2019-12-31T21:56:01+03:00","","Возвращение в Брайдсхед","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ivlin Vo\Vozvrashchieniie v Braidskhied (524)\cover.jpg","","prose_classic","rus"
"","526","Уилл Фергюсон","2020-04-24T19:00:54+03:00","Эксмо","Счастье™","T:\ports\PortableApps\Calibre Portable\Calibre Library\Uill Fierghiuson\Schast'ieTM (526)\cover.jpg","","","rus"
"","527","Джек Лондон","2020-05-04T17:37:43+03:00","","Зов предков","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhiek London\Zov priedkov (527)\cover.jpg","","","rus"
"","528","Иммануил Кант & Людмила Михайловна Мартьянова","2020-05-16T12:40:06+03:00","Центрполиграф","Чем больше привычек, тем меньше свободы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Immanuil Kant\Chiem bol'shie privychiek, tiem mie (528)\cover.jpg","","","rus"
"","529","Иммануил Кант","2020-05-16T12:40:06+03:00","Эксмо","Критика чистого разума","T:\ports\PortableApps\Calibre Portable\Calibre Library\Immanuil Kant\Kritika chistogho razuma (529)\cover.jpg","","","rus"
"","530","Евгений Петров & Илья Ильф","2020-06-04T09:37:52+03:00","АСТ, Зебра Е","Одноэтажная Америка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Ievghienii Pietrov\Odnoetazhnaia Amierika (530)\cover.jpg","","","rus"
"","534","Илья Григорьевич Эренбург","2020-07-17T23:40:37+03:00","Азбука","Необычайные похождения Хулио Хуренито и его учеников","T:\ports\PortableApps\Calibre Portable\Calibre Library\Il'ia Grighor'ievich Erienburgh\Nieobychainyie pokhozhdieniia Khuli (534)\cover.jpg","","","rus"
"5-9757-0031-0","535","Мишель Уэльбек","2020-09-14T16:37:42+03:00","У-Фактория","Г.Ф.Лавкрафт: против человечества, против прогресса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Mishiel' Uel'biek\G.F.Lavkraft_ protiv chieloviechies (535)\cover.jpg","","nonf_biography","rus"
"","536","Натан Джонс","2020-09-14T16:38:01+03:00","Издательские решения","Дом будущего","T:\ports\PortableApps\Calibre Portable\Calibre Library\Natan Dzhons\Dom budushchiegho (536)\cover.jpg","","","rus"
"","537","Александр Александрович Богданов","2020-09-14T16:47:07+03:00","Правда","Красная звезда","T:\ports\PortableApps\Calibre Portable\Calibre Library\Alieksandr Alieksandrovich Boghdano\Krasnaia zviezda (537)\cover.jpg","Мир приключений","sf_history","rus"
"","538","Джонатан Франзен","2020-09-18T19:25:51+03:00","Иностранка","Поправки","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhonatan Franzien\Popravki (538)\cover.jpg","","","rus"
"978-1-4516-2728-2","541","Stephen King","2020-09-25T09:27:47+03:00","","11/22/63: A Novel","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stephen King\11_22_63_ A Novel (541)\cover.jpg","","sf_history","eng"
"9781781162644","542","Stephen King","2020-09-25T10:00:35+03:00","Hard Case Crime","Joyland","T:\ports\PortableApps\Calibre Portable\Calibre Library\Stephen King\Joyland (542)\cover.jpg","","sf_horror","eng"
"","543","Уильям Голдинг","2020-11-08T14:55:53+03:00","","Повелитель мух","T:\ports\PortableApps\Calibre Portable\Calibre Library\Uil'iam Goldingh\Povielitiel' mukh (543)\cover.jpg","Современные и классические бестселлеры","prose_contemporary","rus"
"978-5-389-11279-7","544","Дэн Симмонс","2020-11-14T01:38:26+03:00","Азбука, Азбука-Аттикус","Пятое сердце","T:\ports\PortableApps\Calibre Portable\Calibre Library\Den Simmons\Piatoie sierdtsie (544)\cover.jpg","Шерлок Холмс. Свободные продолжения","det_classic, detective, fanfiction, sf_detective, sf_etc","rus"
"978-5-699-45092-3","545","Дэн Симмонс","2020-12-01T00:29:23+03:00","Эксмо, Домино","Друд, или Человек в черном","T:\ports\PortableApps\Calibre Portable\Calibre Library\Den Simmons\Drud, ili Chieloviek v chiernom (545)\cover.jpg","The Big Book","sf_social","rus"
"978-5-17-121146-2","546","Уолтер Тевис","2020-12-12T19:20:55+03:00","АСТ","Ход королевы","T:\ports\PortableApps\Calibre Portable\Calibre Library\Uoltier Tievis\Khod korolievy (546)\cover.jpg","Шортлист. Новые звезды","prose, prose_contemporary","rus"
"","548","Джоан Роулинг","2021-01-03T01:17:25+03:00","","Гарри Поттер и Дары смерти","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i Dary smierti (548)\cover.jpg","Гарри Поттер (перевод РОСМЭН с ред. Шенина)","child_adv","rus"
"","549","Джоан Роулинг","2021-01-03T01:17:25+03:00","","Гарри Поттер и Принц-полукровка","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i Prints-polukrovka (549)\cover.jpg","Гарри Поттер (перевод РОСМЭН с ред. Шенина)","child_adv","rus"
"","550","Джоан Роулинг","2021-01-03T01:17:25+03:00","Махаон","Гарри Поттер и Философский камень","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i Filosofskii kamien' (550)\cover.jpg","Гарри Поттер (перевод Марии Спивак)","child_adv, child_sf, sf_fantasy","rus"
"","551","Джоан Роулинг","2021-01-03T01:17:25+03:00","","Гарри Поттер и Орден феникса","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i Ordien fieniksa (551)\cover.jpg","Гарри Поттер (перевод РОСМЭН с ред. Шенина)","child_adv","rus"
"","552","Джоан Роулинг","2021-01-03T01:17:25+03:00","","Гарри Поттер и Тайная комната","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i Tainaia komnata (552)\cover.jpg","Гарри Поттер (перевод РОСМЭН с ред. Шенина)","child_adv","rus"
"","553","Джоан Роулинг","2021-01-03T01:17:26+03:00","","Гарри Поттер и узник Азкабана","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i uznik Azkabana (553)\cover.jpg","Гарри Поттер (перевод РОСМЭН с ред. Шенина)","child_adv","rus"
"","554","С. И. Ожегов & Н. Ю. Шведова","2021-01-03T22:56:13+03:00","","Толковый словарь русского языка","T:\ports\PortableApps\Calibre Portable\Calibre Library\S. I. Ozhieghov\Tolkovyi slovar' russkogho iazyka (554)\cover.jpg","","ref_dict","rus"
"","555","Владимир Иванович Даль","2021-01-03T23:11:22+03:00","","Толковый словарь живого великорусского языка","","","ref_dict","rus"
"978-5-6043606-0-6","556","Рори Пауэр","2021-01-04T02:52:19+03:00","Popcorn Books","Дикие","T:\ports\PortableApps\Calibre Portable\Calibre Library\Rori Pauer\Dikiie (556)\cover.jpg","","sf_social, unrecognised","rus"
"978-5-353-00579-7","557","Джоан Роулинг","2021-01-05T10:52:45+03:00","РОСМЭН","Гарри Поттер и Кубок огня","T:\ports\PortableApps\Calibre Portable\Calibre Library\Dzhoan Roulingh\Garri Pottier i Kubok oghnia (557)\cover.jpg","Гарри Поттер (перевод Росмэн)","child_sf","rus"
"","558","Неизвестный","2021-01-16T16:58:43+03:00","","uspensky","T:\ports\PortableApps\Calibre Portable\Calibre Library\Nieizviestnyi\uspensky (558)\cover.jpg","","",""
